content_id,timestamp,text,platform,content_type,language_form,text_category,emoji_used,ai_flagged,user_reported,native_reviewer_offensive,escalation_source,time_to_action_hours,crisis_period
C3381,05-02-2025 11:10,kichu bolar nei 😏 #3380,Facebook,Comment,Romanized,Meme,0,0,0,0,None,19,Normal
C3382,23-06-2025 13:35,sobai jane eta ki #3381,Instagram,Comment,Romanized,Political,1,0,0,1,None,22,Election
C3383,09-05-2025 08:00,ei desher obostha dekho 😡 #3382,Facebook,Comment,Romanized,Political,0,0,0,0,None,3,Normal
C3384,04-02-2025 02:08,eta khub bhalo kotha #3383,Facebook,Post,Romanized,Social,1,1,0,1,None,8,Normal
C3385,28-02-2025 10:24,kichu bolar nei 🙂 #3384,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,11,Protest
C3386,09-02-2025 02:40,ajkal onek kichu cholche 🙏 #3385,Facebook,Comment,Romanized,Neutral,1,1,1,1,None,7,Normal
C3387,22-02-2025 07:49,lokjon bujhte parbe na #3386,Facebook,Post,Romanized,Social,0,0,0,0,None,18,Normal
C3388,16-01-2025 03:49,ajkal onek kichu cholche #3387,Instagram,Post,Romanized,Political,1,0,0,0,None,16,Normal
C3389,22-04-2025 15:14,lokjon bujhte parbe na #3388,Facebook,Post,Romanized,Political,0,0,0,0,None,21,Normal
C3390,17-05-2025 06:12,bujhle bhalo 😏 #3389,Instagram,Comment,Romanized,Political,0,0,1,1,None,34,Normal
C3391,28-06-2025 15:02,kichu bolar nei #3390,Facebook,Comment,Romanized,Neutral,1,0,0,1,None,15,Protest
C3392,10-02-2025 00:25,lokjon bujhte parbe na #3391,Facebook,Comment,Romanized,Social,0,0,1,1,None,28,Normal
C3393,15-04-2025 14:35,eta khub bhalo kotha #3392,Facebook,Ad,Romanized,Political,0,0,0,0,None,9,Normal
C3394,11-01-2025 00:11,kichu bolar nei #3393,Facebook,Comment,Romanized,Political,0,0,0,0,None,10,Normal
C3395,27-06-2025 19:26,lokjon bujhte parbe na #3394,Facebook,Post,Romanized,Political,1,0,0,0,None,11,Normal
C3396,18-01-2025 09:45,kichu bolar nei #3395,Facebook,Ad,Romanized,Social,0,0,0,0,None,5,Normal
C3397,22-03-2025 10:09,eta khub bhalo kotha 😂 #3396,Facebook,Post,Romanized,Political,0,1,0,1,None,10,Normal
C3398,18-06-2025 18:39,ei desher obostha dekho #3397,Facebook,Comment,Romanized,Social,0,0,0,0,None,12,Normal
C3399,06-01-2025 06:28,lokjon bujhte parbe na #3398,Instagram,Post,Romanized,Social,0,0,0,0,None,16,Normal
C3400,12-05-2025 07:22,eta khub bhalo kotha #3399,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,4,Protest
C3401,23-06-2025 04:17,bujhle bhalo #3400,Facebook,Comment,Romanized,Political,0,1,0,1,Government,10,Election
C3402,12-06-2025 02:21,lokjon bujhte parbe na #3401,Instagram,Post,Romanized,Social,0,0,0,0,None,7,Election
C3403,01-04-2025 05:35,kichu bolar nei #3402,Instagram,Comment,Romanized,Social,1,0,0,0,None,18,Election
C3404,01-01-2025 13:59,sobai jane eta ki #3403,Facebook,Post,Romanized,Social,0,0,1,1,None,47,Election
C3405,03-01-2025 12:52,sobai jane eta ki #3404,Facebook,Comment,Romanized,Meme,0,0,0,0,None,2,Normal
C3406,20-06-2025 02:33,lokjon bujhte parbe na #3405,Facebook,Comment,Romanized,Social,1,0,0,1,None,17,Normal
C3407,18-02-2025 06:40,lokjon bujhte parbe na 😏 #3406,Instagram,Comment,Romanized,Social,0,0,0,0,None,12,Normal
C3408,11-01-2025 18:16,ajkal onek kichu cholche 💀 #3407,Facebook,Post,Romanized,Political,1,1,0,1,None,6,Election
C3409,21-01-2025 12:59,bujhle bhalo #3408,Instagram,Comment,Romanized,Neutral,1,0,0,0,None,16,Normal
C3410,12-02-2025 19:49,sobai jane eta ki 😏 #3409,Facebook,Ad,Romanized,Neutral,1,0,0,0,None,12,Normal
C3411,12-03-2025 12:52,bujhle bhalo 😏 #3410,Facebook,Comment,Romanized,Political,0,1,1,1,None,10,Protest
C3412,13-05-2025 12:17,eta khub bhalo kotha #3411,Facebook,Comment,Romanized,Neutral,1,1,0,1,None,8,Normal
C3413,01-03-2025 20:06,bujhle bhalo #3412,Facebook,Ad,Romanized,Meme,0,0,0,0,None,4,Election
C3414,10-03-2025 23:00,eta khub bhalo kotha 🤡 #3413,Facebook,Post,Romanized,Political,1,0,0,0,None,2,Normal
C3415,08-05-2025 16:08,bujhle bhalo 😂 #3414,Instagram,Comment,Romanized,Meme,0,0,0,0,None,4,Normal
C3416,23-02-2025 20:11,bujhle bhalo #3415,Facebook,Post,Romanized,Political,1,0,1,1,None,30,Election
C3417,16-03-2025 10:01,eta khub bhalo kotha 😂 #3416,Facebook,Ad,Romanized,Political,0,0,0,0,None,2,Normal
C3418,25-06-2025 15:31,eta khub bhalo kotha #3417,Facebook,Ad,Romanized,Meme,0,0,0,0,None,18,Election
C3419,12-03-2025 00:19,lokjon bujhte parbe na #3418,Facebook,Comment,Romanized,Political,0,0,0,0,None,5,Normal
C3420,17-03-2025 09:51,ei desher obostha dekho 🔥 #3419,Facebook,Ad,Romanized,Meme,0,0,0,0,None,10,Normal
C3421,12-06-2025 16:24,lokjon bujhte parbe na #3420,Facebook,Post,Romanized,Political,0,0,0,0,None,12,Normal
C3422,20-03-2025 20:59,eta khub bhalo kotha #3421,Facebook,Post,Romanized,Meme,1,1,1,1,None,7,Normal
C3423,20-01-2025 09:07,lokjon bujhte parbe na #3422,Facebook,Comment,Romanized,Meme,1,0,0,0,None,18,Normal
C3424,06-03-2025 11:38,lokjon bujhte parbe na 👀 #3423,Facebook,Ad,Romanized,Neutral,1,0,0,0,None,13,Protest
C3425,14-01-2025 10:00,sobai jane eta ki 😡 #3424,Instagram,Comment,Romanized,Political,1,0,0,0,None,9,Normal
C3426,05-02-2025 22:33,bujhle bhalo 😏 #3425,Facebook,Ad,Romanized,Meme,1,0,0,0,None,19,Election
C3427,17-06-2025 08:27,sobai jane eta ki #3426,Facebook,Ad,Romanized,Meme,0,0,0,0,None,9,Normal
C3428,02-06-2025 16:28,lokjon bujhte parbe na 😂 #3427,Instagram,Comment,Romanized,Political,0,1,0,1,Government,6,Election
C3429,30-04-2025 06:35,kichu bolar nei #3428,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,15,Election
C3430,14-02-2025 16:36,lokjon bujhte parbe na #3429,Instagram,Comment,Romanized,Political,0,1,0,1,None,7,Normal
C3431,09-05-2025 15:39,lokjon bujhte parbe na 🙏 #3430,Facebook,Comment,Romanized,Political,0,0,0,0,None,3,Normal
C3432,13-06-2025 09:03,ei desher obostha dekho #3431,Facebook,Post,Romanized,Political,1,0,0,0,None,18,Normal
C3433,10-04-2025 02:28,ajkal onek kichu cholche #3432,Facebook,Comment,Romanized,Political,0,0,1,1,None,43,Protest
C3434,20-03-2025 01:21,eta khub bhalo kotha 😡 #3433,Instagram,Comment,Romanized,Political,0,0,0,1,None,17,Normal
C3435,25-03-2025 05:52,ei desher obostha dekho #3434,Instagram,Comment,Romanized,Social,1,0,0,0,None,11,Election
C3436,11-03-2025 21:01,lokjon bujhte parbe na #3435,Instagram,Post,Romanized,Neutral,1,0,0,0,None,15,Protest
C3437,28-06-2025 23:04,kichu bolar nei 🤡 #3436,Facebook,Post,Romanized,Meme,1,0,0,0,None,17,Election
C3438,16-03-2025 01:29,kichu bolar nei #3437,Instagram,Comment,Romanized,Social,1,0,0,0,None,17,Normal
C3439,12-02-2025 07:04,lokjon bujhte parbe na #3438,Facebook,Comment,Romanized,Meme,0,0,0,0,None,16,Normal
C3440,22-05-2025 23:42,ajkal onek kichu cholche 🤡 #3439,Instagram,Post,Romanized,Political,0,0,0,0,None,5,Normal
C3441,10-01-2025 05:42,ajkal onek kichu cholche #3440,Facebook,Post,Romanized,Neutral,0,0,0,0,None,4,Protest
C3442,20-04-2025 16:11,bujhle bhalo #3441,Instagram,Post,Romanized,Neutral,0,0,0,0,None,13,Election
C3443,25-04-2025 13:29,ajkal onek kichu cholche #3442,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,22,Normal
C3444,20-06-2025 21:03,bujhle bhalo #3443,Instagram,Comment,Romanized,Social,1,1,0,1,None,11,Normal
C3445,11-05-2025 20:53,ajkal onek kichu cholche #3444,Facebook,Comment,Romanized,Meme,0,0,0,0,None,17,Normal
C3446,25-05-2025 17:05,ajkal onek kichu cholche #3445,Facebook,Comment,Romanized,Social,0,0,0,0,None,16,Normal
C3447,17-04-2025 16:49,sobai jane eta ki #3446,Facebook,Comment,Romanized,Meme,1,0,1,1,None,32,Normal
C3448,17-05-2025 18:29,ajkal onek kichu cholche 😏 #3447,Facebook,Comment,Romanized,Neutral,0,0,1,1,None,46,Normal
C3449,30-03-2025 20:46,bujhle bhalo 😡 #3448,Facebook,Comment,Romanized,Social,0,0,0,0,None,5,Normal
C3450,07-03-2025 18:31,ei desher obostha dekho #3449,Facebook,Comment,Romanized,Social,0,0,0,1,None,15,Normal
C3451,15-02-2025 15:18,ei desher obostha dekho 😂 #3450,Instagram,Ad,Romanized,Social,1,0,0,0,None,11,Election
C3452,01-04-2025 18:16,sobai jane eta ki #3451,Instagram,Post,Romanized,Social,0,0,0,0,None,17,Election
C3453,01-03-2025 19:58,sobai jane eta ki #3452,Facebook,Comment,Romanized,Political,0,1,0,1,None,10,Normal
C3454,25-04-2025 17:45,eta khub bhalo kotha #3453,Facebook,Comment,Romanized,Meme,0,0,1,1,None,47,Normal
C3455,18-03-2025 12:06,sobai jane eta ki #3454,Facebook,Comment,Romanized,Political,0,0,0,0,None,19,Normal
C3456,18-03-2025 20:35,kichu bolar nei #3455,Instagram,Comment,Romanized,Political,1,0,0,0,None,22,Protest
C3457,21-03-2025 08:00,ajkal onek kichu cholche #3456,Facebook,Ad,Romanized,Social,1,1,1,1,None,10,Normal
C3458,03-05-2025 21:05,kichu bolar nei 😏 #3457,Facebook,Comment,Romanized,Social,1,1,0,1,None,10,Protest
C3459,25-03-2025 08:39,sobai jane eta ki #3458,Instagram,Post,Romanized,Meme,0,1,0,1,None,8,Normal
C3460,23-05-2025 03:57,eta khub bhalo kotha #3459,Facebook,Comment,Romanized,Meme,0,0,1,1,None,32,Normal
C3461,04-01-2025 13:39,sobai jane eta ki 🤡 #3460,Facebook,Ad,Romanized,Social,0,0,0,0,None,7,Normal
C3462,10-04-2025 23:51,eta khub bhalo kotha #3461,Facebook,Comment,Romanized,Meme,0,0,0,0,None,14,Protest
C3463,17-02-2025 13:32,eta khub bhalo kotha #3462,Facebook,Comment,Romanized,Meme,1,1,0,1,None,9,Normal
C3464,23-03-2025 05:55,lokjon bujhte parbe na #3463,Facebook,Ad,Romanized,Meme,0,0,0,0,None,5,Normal
C3465,21-02-2025 04:02,ei desher obostha dekho 🙂 #3464,Facebook,Post,Romanized,Meme,0,0,0,0,None,13,Election
C3466,11-06-2025 02:28,kichu bolar nei #3465,Facebook,Ad,Romanized,Social,0,0,0,0,None,18,Election
C3467,16-06-2025 13:28,ajkal onek kichu cholche 🙏 #3466,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,3,Normal
C3468,07-04-2025 00:15,ajkal onek kichu cholche 😡 #3467,Facebook,Post,Romanized,Social,0,0,0,0,None,19,Election
C3469,19-05-2025 09:15,ajkal onek kichu cholche #3468,Facebook,Comment,Romanized,Neutral,1,1,0,1,None,9,Normal
C3470,11-04-2025 13:21,bujhle bhalo #3469,Instagram,Comment,Romanized,Meme,0,1,0,1,None,10,Normal
C3471,04-06-2025 18:36,ajkal onek kichu cholche 🔥 #3470,Facebook,Ad,Romanized,Social,0,0,0,0,None,1,Election
C3472,16-03-2025 23:20,ei desher obostha dekho #3471,Instagram,Post,Romanized,Neutral,1,0,0,1,None,1,Normal
C3473,26-02-2025 07:06,sobai jane eta ki 👀 #3472,Facebook,Comment,Romanized,Political,0,1,0,1,None,6,Normal
C3474,04-01-2025 00:11,bujhle bhalo #3473,Facebook,Comment,Romanized,Political,1,0,1,1,None,35,Normal
C3475,26-05-2025 22:06,ei desher obostha dekho #3474,Instagram,Post,Romanized,Social,1,0,0,0,None,20,Protest
C3476,03-02-2025 05:00,eta khub bhalo kotha 🤡 #3475,Facebook,Ad,Romanized,Social,1,0,0,1,None,24,Normal
C3477,28-02-2025 00:21,sobai jane eta ki 😏 #3476,Instagram,Post,Romanized,Social,0,0,0,0,None,9,Protest
C3478,19-06-2025 00:34,sobai jane eta ki #3477,Facebook,Comment,Romanized,Political,0,0,0,0,None,24,Normal
C3479,28-06-2025 04:03,eta khub bhalo kotha #3478,Facebook,Ad,Romanized,Political,0,0,0,0,None,7,Normal
C3480,10-05-2025 15:57,kichu bolar nei 🙏 #3479,Facebook,Ad,Romanized,Neutral,1,1,0,1,None,11,Election
C3481,01-01-2025 12:37,ajkal onek kichu cholche 😏 #3480,Instagram,Post,Romanized,Neutral,1,0,1,1,None,33,Election
C3482,24-05-2025 23:28,bujhle bhalo #3481,Facebook,Comment,Romanized,Social,1,0,0,1,None,24,Normal
C3483,27-05-2025 02:32,bujhle bhalo 🤡 #3482,Facebook,Post,Romanized,Neutral,1,0,0,0,None,18,Normal
C3484,25-03-2025 13:59,lokjon bujhte parbe na #3483,Instagram,Post,Romanized,Neutral,0,0,0,0,None,8,Protest
C3485,10-06-2025 15:10,eta khub bhalo kotha #3484,Instagram,Comment,Romanized,Political,0,0,0,0,None,15,Normal
C3486,01-03-2025 08:57,sobai jane eta ki #3485,Instagram,Ad,Romanized,Meme,1,0,0,0,None,23,Normal
C3487,31-01-2025 13:50,sobai jane eta ki 💀 #3486,Facebook,Comment,Romanized,Political,1,0,0,0,None,14,Normal
C3488,16-01-2025 08:18,eta khub bhalo kotha #3487,Facebook,Post,Romanized,Political,0,0,0,0,None,10,Normal
C3489,02-06-2025 08:00,ei desher obostha dekho #3488,Instagram,Comment,Romanized,Political,0,0,0,0,None,22,Normal
C3490,30-04-2025 14:01,lokjon bujhte parbe na #3489,Facebook,Comment,Romanized,Political,0,0,0,0,None,1,Normal
C3491,16-01-2025 00:37,ei desher obostha dekho #3490,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,11,Normal
C3492,22-02-2025 06:00,sobai jane eta ki #3491,Instagram,Comment,Romanized,Social,1,0,0,0,None,2,Election
C3493,05-06-2025 00:35,lokjon bujhte parbe na 🙂 #3492,Facebook,Comment,Romanized,Meme,0,1,0,1,None,8,Normal
C3494,04-02-2025 19:10,ajkal onek kichu cholche #3493,Instagram,Ad,Romanized,Social,1,0,0,0,None,1,Normal
C3495,17-03-2025 12:57,ei desher obostha dekho #3494,Facebook,Ad,Romanized,Meme,0,0,0,0,None,19,Protest
C3496,10-06-2025 16:37,ei desher obostha dekho #3495,Facebook,Post,Romanized,Political,1,0,0,0,None,5,Normal
C3497,20-06-2025 22:29,ajkal onek kichu cholche #3496,Instagram,Comment,Romanized,Neutral,1,1,1,1,None,11,Normal
C3498,26-02-2025 22:15,ajkal onek kichu cholche 🔥 #3497,Instagram,Comment,Romanized,Social,0,0,0,0,None,7,Normal
C3499,14-04-2025 08:37,eta khub bhalo kotha #3498,Facebook,Comment,Romanized,Meme,0,1,0,1,None,9,Normal
C3500,10-06-2025 13:25,eta khub bhalo kotha #3499,Facebook,Comment,Romanized,Social,1,0,0,0,None,5,Election
C3501,05-05-2025 20:28,ei desher obostha dekho #3500,Instagram,Comment,Romanized,Social,0,1,0,1,None,11,Election
C3502,19-03-2025 14:47,ajkal onek kichu cholche #3501,Facebook,Comment,Romanized,Social,1,0,0,0,None,8,Normal
C3503,26-02-2025 05:30,sobai jane eta ki #3502,Facebook,Comment,Romanized,Social,1,0,0,0,None,2,Normal
C3504,14-04-2025 18:55,lokjon bujhte parbe na 😡 #3503,Facebook,Comment,Romanized,Political,0,0,0,0,None,21,Normal
C3505,21-01-2025 20:22,eta khub bhalo kotha 🙂 #3504,Instagram,Comment,Romanized,Meme,0,0,0,0,None,23,Normal
C3506,04-02-2025 01:02,lokjon bujhte parbe na 🙂 #3505,Instagram,Post,Romanized,Political,1,0,0,1,None,15,Election
C3507,06-03-2025 08:26,ajkal onek kichu cholche 😡 #3506,Facebook,Post,Romanized,Social,0,0,0,0,None,13,Protest
C3508,09-05-2025 12:49,ajkal onek kichu cholche #3507,Instagram,Ad,Romanized,Social,0,0,0,1,None,11,Normal
C3509,01-03-2025 08:41,bujhle bhalo #3508,Instagram,Ad,Romanized,Neutral,1,0,0,0,None,5,Normal
C3510,20-04-2025 23:44,kichu bolar nei #3509,Instagram,Comment,Romanized,Social,0,0,0,0,None,23,Normal
C3511,12-02-2025 19:02,ei desher obostha dekho #3510,Facebook,Ad,Romanized,Political,1,0,0,0,None,13,Election
C3512,03-04-2025 01:14,kichu bolar nei #3511,Facebook,Comment,Romanized,Social,1,1,1,1,None,7,Normal
C3513,07-03-2025 12:36,ei desher obostha dekho #3512,Facebook,Post,Romanized,Neutral,0,0,0,0,None,23,Normal
C3514,28-03-2025 05:11,ajkal onek kichu cholche 🤡 #3513,Facebook,Comment,Romanized,Meme,1,0,0,1,None,1,Normal
C3515,12-01-2025 14:06,ei desher obostha dekho 👀 #3514,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,16,Normal
C3516,20-03-2025 22:00,bujhle bhalo #3515,Facebook,Ad,Romanized,Meme,1,0,0,1,None,13,Election
C3517,12-04-2025 00:48,ajkal onek kichu cholche 🙂 #3516,Facebook,Ad,Romanized,Meme,0,0,0,0,None,23,Protest
C3518,21-06-2025 18:01,lokjon bujhte parbe na 😡 #3517,Instagram,Post,Romanized,Political,0,0,0,0,None,4,Normal
C3519,11-02-2025 06:50,ei desher obostha dekho #3518,Instagram,Comment,Romanized,Social,1,0,0,0,None,10,Normal
C3520,19-06-2025 00:38,ei desher obostha dekho #3519,Instagram,Comment,Romanized,Meme,0,0,0,0,None,15,Election
C3521,12-05-2025 15:10,lokjon bujhte parbe na #3520,Facebook,Comment,Romanized,Political,0,0,1,1,None,37,Normal
C3522,10-04-2025 05:46,eta khub bhalo kotha 🙂 #3521,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,13,Normal
C3523,27-02-2025 14:11,bujhle bhalo #3522,Instagram,Comment,Romanized,Social,0,0,0,0,None,6,Normal
C3524,18-04-2025 10:12,ei desher obostha dekho #3523,Instagram,Post,Romanized,Meme,0,0,0,0,None,20,Normal
C3525,23-01-2025 15:44,sobai jane eta ki 🙂 #3524,Instagram,Comment,Romanized,Political,0,0,0,0,None,1,Normal
C3526,06-06-2025 09:47,kichu bolar nei #3525,Facebook,Comment,Romanized,Meme,1,0,0,0,None,10,Normal
C3527,27-02-2025 10:25,ajkal onek kichu cholche #3526,Facebook,Comment,Romanized,Meme,0,0,0,0,None,5,Normal
C3528,21-04-2025 23:00,ei desher obostha dekho #3527,Facebook,Post,Romanized,Social,1,1,0,1,None,11,Normal
C3529,05-03-2025 11:06,eta khub bhalo kotha 😏 #3528,Facebook,Post,Romanized,Meme,0,0,1,1,None,37,Normal
C3530,03-03-2025 08:57,kichu bolar nei 😂 #3529,Facebook,Comment,Romanized,Social,1,0,0,0,None,6,Protest
C3531,07-04-2025 20:07,ei desher obostha dekho #3530,Facebook,Comment,Romanized,Meme,1,0,0,0,None,4,Election
C3532,20-06-2025 13:39,ajkal onek kichu cholche #3531,Instagram,Post,Romanized,Neutral,0,0,0,0,None,22,Normal
C3533,17-05-2025 14:17,sobai jane eta ki #3532,Facebook,Comment,Romanized,Meme,0,0,0,0,None,12,Normal
C3534,06-03-2025 02:08,ajkal onek kichu cholche #3533,Facebook,Comment,Romanized,Social,0,0,0,0,None,3,Protest
C3535,17-05-2025 04:32,kichu bolar nei #3534,Facebook,Comment,Romanized,Meme,0,0,0,0,None,18,Normal
C3536,11-04-2025 13:57,kichu bolar nei #3535,Instagram,Post,Romanized,Neutral,0,1,0,1,None,10,Protest
C3537,10-02-2025 00:50,bujhle bhalo #3536,Facebook,Post,Romanized,Political,0,0,0,0,None,13,Normal
C3538,04-04-2025 10:15,bujhle bhalo #3537,Facebook,Comment,Romanized,Neutral,1,0,0,0,None,24,Normal
C3539,02-06-2025 05:07,ei desher obostha dekho #3538,Facebook,Comment,Romanized,Social,0,1,0,1,None,12,Protest
C3540,06-03-2025 21:51,bujhle bhalo #3539,Facebook,Post,Romanized,Social,1,0,0,0,None,7,Normal
C3541,09-01-2025 03:17,sobai jane eta ki #3540,Facebook,Post,Romanized,Political,0,0,0,0,None,17,Normal
C3542,20-06-2025 20:08,ajkal onek kichu cholche #3541,Facebook,Post,Romanized,Meme,0,0,0,0,None,20,Normal
C3543,18-04-2025 05:53,ei desher obostha dekho #3542,Facebook,Ad,Romanized,Meme,0,0,0,1,None,11,Election
C3544,17-05-2025 02:13,lokjon bujhte parbe na #3543,Instagram,Post,Romanized,Social,1,0,1,1,None,31,Protest
C3545,07-02-2025 19:03,eta khub bhalo kotha 💀 #3544,Instagram,Comment,Romanized,Political,0,0,0,0,None,7,Protest
C3546,18-05-2025 06:08,lokjon bujhte parbe na #3545,Facebook,Ad,Romanized,Social,0,0,0,1,None,3,Normal
C3547,16-03-2025 20:37,sobai jane eta ki #3546,Facebook,Comment,Romanized,Political,0,0,0,0,None,3,Normal
C3548,12-04-2025 05:05,ei desher obostha dekho #3547,Instagram,Ad,Romanized,Social,0,0,0,0,None,19,Normal
C3549,27-01-2025 03:34,lokjon bujhte parbe na #3548,Facebook,Comment,Romanized,Social,1,0,0,0,None,20,Normal
C3550,19-03-2025 13:37,ei desher obostha dekho #3549,Facebook,Comment,Romanized,Political,0,0,0,0,None,22,Election
C3551,24-01-2025 12:51,eta khub bhalo kotha #3550,Facebook,Ad,Romanized,Neutral,1,0,0,0,None,3,Protest
C3552,24-05-2025 07:39,ei desher obostha dekho #3551,Instagram,Comment,Romanized,Social,0,0,0,0,None,14,Normal
C3553,17-05-2025 07:50,ei desher obostha dekho #3552,Instagram,Ad,Romanized,Neutral,0,0,0,0,None,2,Normal
C3554,08-03-2025 07:23,ei desher obostha dekho #3553,Instagram,Comment,Romanized,Political,0,0,0,0,None,24,Election
C3555,21-03-2025 00:57,bujhle bhalo #3554,Facebook,Ad,Romanized,Political,0,0,0,0,None,12,Protest
C3556,25-01-2025 05:29,eta khub bhalo kotha #3555,Facebook,Post,Romanized,Meme,0,0,0,0,None,20,Protest
C3557,14-04-2025 17:15,bujhle bhalo 🙂 #3556,Facebook,Ad,Romanized,Political,1,0,0,0,None,22,Normal
C3558,14-02-2025 13:08,sobai jane eta ki 🤡 #3557,Facebook,Post,Romanized,Social,0,0,0,0,None,21,Election
C3559,02-02-2025 06:45,eta khub bhalo kotha 🙂 #3558,Instagram,Comment,Romanized,Neutral,0,0,0,0,None,1,Normal
C3560,20-02-2025 14:57,bujhle bhalo #3559,Instagram,Comment,Romanized,Social,1,0,0,0,None,17,Normal
C3561,04-02-2025 02:06,sobai jane eta ki 😡 #3560,Facebook,Comment,Romanized,Political,1,0,0,0,None,20,Normal
C3562,10-06-2025 03:51,ei desher obostha dekho 💀 #3561,Facebook,Comment,Romanized,Meme,0,0,0,0,None,13,Normal
C3563,25-04-2025 13:32,lokjon bujhte parbe na 😏 #3562,Instagram,Post,Romanized,Meme,1,0,0,0,None,9,Election
C3564,25-06-2025 03:58,sobai jane eta ki #3563,Facebook,Post,Romanized,Political,0,0,0,0,None,24,Protest
C3565,20-02-2025 11:48,eta khub bhalo kotha #3564,Instagram,Comment,Romanized,Meme,0,0,0,0,None,13,Normal
C3566,08-02-2025 11:34,bujhle bhalo #3565,Facebook,Comment,Romanized,Meme,0,0,1,1,None,26,Election
C3567,09-03-2025 23:31,bujhle bhalo #3566,Instagram,Comment,Romanized,Social,0,0,1,1,None,29,Election
C3568,23-01-2025 09:30,lokjon bujhte parbe na #3567,Facebook,Post,Romanized,Political,0,0,0,0,None,23,Normal
C3569,16-02-2025 19:56,ajkal onek kichu cholche #3568,Facebook,Post,Romanized,Political,0,0,0,0,None,9,Normal
C3570,24-03-2025 05:45,sobai jane eta ki 🤡 #3569,Facebook,Comment,Romanized,Political,1,0,0,0,None,16,Normal
C3571,14-06-2025 07:44,sobai jane eta ki #3570,Instagram,Comment,Romanized,Meme,1,0,0,0,None,2,Election
C3572,10-02-2025 21:32,ajkal onek kichu cholche #3571,Facebook,Comment,Romanized,Neutral,0,0,0,0,None,7,Normal
C3573,27-03-2025 20:38,kichu bolar nei 👀 #3572,Facebook,Comment,Romanized,Social,0,0,0,0,None,13,Normal
C3574,17-01-2025 20:24,ei desher obostha dekho #3573,Instagram,Ad,Romanized,Social,0,1,0,1,None,8,Normal
C3575,14-03-2025 03:03,eta khub bhalo kotha #3574,Facebook,Comment,Romanized,Political,0,0,0,0,None,9,Normal
C3576,06-02-2025 06:02,lokjon bujhte parbe na #3575,Facebook,Comment,Romanized,Social,0,0,0,0,None,12,Protest
